GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US36061008300,36061008300,"Census Tract 83, New York County, New York",68725,26246
1400000US36061008400,36061008400,"Census Tract 84, New York County, New York",105000,31606
1400000US36061008601,36061008601,"Census Tract 86.01, New York County, New York",149907,39896
1400000US36061008602,36061008602,"Census Tract 86.02, New York County, New York",-,**
1400000US36061008603,36061008603,"Census Tract 86.03, New York County, New York",144963,33850
1400000US36061008700,36061008700,"Census Tract 87, New York County, New York",127184,32475
1400000US36061008800,36061008800,"Census Tract 88, New York County, New York",92300,17420
1400000US36061008900,36061008900,"Census Tract 89, New York County, New York",96429,18362
1400000US36061009000,36061009000,"Census Tract 90, New York County, New York",130232,15367
1400000US36061009100,36061009100,"Census Tract 91, New York County, New York",104330,11140
1400000US36061009200,36061009200,"Census Tract 92, New York County, New York",120769,28296
1400000US36061009300,36061009300,"Census Tract 93, New York County, New York",74828,16591
1400000US36061009400,36061009400,"Census Tract 94, New York County, New York",199167,181231
1400000US36061009500,36061009500,"Census Tract 95, New York County, New York",157339,49432
1400000US36061009600,36061009600,"Census Tract 96, New York County, New York",136406,41798
1400000US36061009700,36061009700,"Census Tract 97, New York County, New York",42599,10898
1400000US36061009800,36061009800,"Census Tract 98, New York County, New York",127573,19137
1400000US36061009900,36061009900,"Census Tract 99, New York County, New York",130266,20016
1400000US36061010000,36061010000,"Census Tract 100, New York County, New York",91827,36762
1400000US36061010100,36061010100,"Census Tract 101, New York County, New York",146198,26374
1400000US36061010200,36061010200,"Census Tract 102, New York County, New York",165083,64161
1400000US36061010300,36061010300,"Census Tract 103, New York County, New York",88929,18740
1400000US36061010400,36061010400,"Census Tract 104, New York County, New York",112500,17752
1400000US36061010601,36061010601,"Census Tract 106.01, New York County, New York",123304,16653
1400000US36061010602,36061010602,"Census Tract 106.02, New York County, New York",123320,21036
1400000US36061010800,36061010800,"Census Tract 108, New York County, New York",124740,24402
1400000US36061010900,36061010900,"Census Tract 109, New York County, New York",-,**
1400000US36061011000,36061011000,"Census Tract 110, New York County, New York",106872,8270
1400000US36061011100,36061011100,"Census Tract 111, New York County, New York",111500,13467
1400000US36061011201,36061011201,"Census Tract 112.01, New York County, New York",132788,35412
1400000US36061011202,36061011202,"Census Tract 112.02, New York County, New York",187500,45263
1400000US36061011203,36061011203,"Census Tract 112.03, New York County, New York",116250,26202
1400000US36061011300,36061011300,"Census Tract 113, New York County, New York",90938,68826
1400000US36061011401,36061011401,"Census Tract 114.01, New York County, New York",180607,39721
1400000US36061011402,36061011402,"Census Tract 114.02, New York County, New York",150947,33023
1400000US36061011500,36061011500,"Census Tract 115, New York County, New York",95425,16727
1400000US36061011600,36061011600,"Census Tract 116, New York County, New York",73931,15466
1400000US36061011700,36061011700,"Census Tract 117, New York County, New York",119927,9245
1400000US36061011800,36061011800,"Census Tract 118, New York County, New York",133594,35055
1400000US36061011900,36061011900,"Census Tract 119, New York County, New York",12903,4374
1400000US36061012000,36061012000,"Census Tract 120, New York County, New York",163417,33815
1400000US36061012100,36061012100,"Census Tract 121, New York County, New York",64303,13608
1400000US36061012200,36061012200,"Census Tract 122, New York County, New York",151346,38343
1400000US36061012400,36061012400,"Census Tract 124, New York County, New York",111441,18325
1400000US36061012500,36061012500,"Census Tract 125, New York County, New York",152569,17377
1400000US36061012600,36061012600,"Census Tract 126, New York County, New York",116105,31292
1400000US36061012700,36061012700,"Census Tract 127, New York County, New York",71772,7927
1400000US36061012800,36061012800,"Census Tract 128, New York County, New York",161619,37386
1400000US36061012900,36061012900,"Census Tract 129, New York County, New York",110592,21573
1400000US36061013000,36061013000,"Census Tract 130, New York County, New York",191607,47863
1400000US36061013100,36061013100,"Census Tract 131, New York County, New York",92563,20419
1400000US36061013200,36061013200,"Census Tract 132, New York County, New York",85828,7184
1400000US36061013300,36061013300,"Census Tract 133, New York County, New York",84018,21138
1400000US36061013400,36061013400,"Census Tract 134, New York County, New York",102165,14535
1400000US36061013500,36061013500,"Census Tract 135, New York County, New York",72316,15063
1400000US36061013600,36061013600,"Census Tract 136, New York County, New York",101554,15789
1400000US36061013700,36061013700,"Census Tract 137, New York County, New York",132205,31706
1400000US36061013800,36061013800,"Census Tract 138, New York County, New York",122090,22624
1400000US36061013900,36061013900,"Census Tract 139, New York County, New York",98608,21369
1400000US36061014000,36061014000,"Census Tract 140, New York County, New York",124544,18122
1400000US36061014200,36061014200,"Census Tract 142, New York County, New York",235083,132470
1400000US36061014300,36061014300,"Census Tract 143, New York County, New York",-,**
1400000US36061014401,36061014401,"Census Tract 144.01, New York County, New York",105469,21452
1400000US36061014402,36061014402,"Census Tract 144.02, New York County, New York",123438,14836
1400000US36061014500,36061014500,"Census Tract 145, New York County, New York",154005,34318
1400000US36061014601,36061014601,"Census Tract 146.01, New York County, New York",115288,23313
1400000US36061014602,36061014602,"Census Tract 146.02, New York County, New York",91905,6106
1400000US36061014700,36061014700,"Census Tract 147, New York County, New York",169963,22579
1400000US36061014801,36061014801,"Census Tract 148.01, New York County, New York",162857,35620
1400000US36061014802,36061014802,"Census Tract 148.02, New York County, New York",125714,26385
1400000US36061014900,36061014900,"Census Tract 149, New York County, New York",152335,30820
1400000US36061015001,36061015001,"Census Tract 150.01, New York County, New York",142679,47984
1400000US36061015002,36061015002,"Census Tract 150.02, New York County, New York",162984,50953
1400000US36061015100,36061015100,"Census Tract 151, New York County, New York",52823,24446
1400000US36061015200,36061015200,"Census Tract 152, New York County, New York",73417,15255
1400000US36061015300,36061015300,"Census Tract 153, New York County, New York",152320,31149
1400000US36061015400,36061015400,"Census Tract 154, New York County, New York",82026,12976
1400000US36061015500,36061015500,"Census Tract 155, New York County, New York",106056,19062
1400000US36061015601,36061015601,"Census Tract 156.01, New York County, New York",87617,14452
1400000US36061015602,36061015602,"Census Tract 156.02, New York County, New York",54458,9218
1400000US36061015700,36061015700,"Census Tract 157, New York County, New York",135651,28628
1400000US36061015801,36061015801,"Census Tract 158.01, New York County, New York",143065,31381
1400000US36061015802,36061015802,"Census Tract 158.02, New York County, New York",95875,21508
1400000US36061015900,36061015900,"Census Tract 159, New York County, New York",108184,19591
1400000US36061016001,36061016001,"Census Tract 160.01, New York County, New York",233529,28674
1400000US36061016002,36061016002,"Census Tract 160.02, New York County, New York",87750,23241
1400000US36061016100,36061016100,"Census Tract 161, New York County, New York",122074,18457
1400000US36061016200,36061016200,"Census Tract 162, New York County, New York",27218,6482
1400000US36061016300,36061016300,"Census Tract 163, New York County, New York",111616,15032
1400000US36061016400,36061016400,"Census Tract 164, New York County, New York",32347,10339
1400000US36061016500,36061016500,"Census Tract 165, New York County, New York",129279,23080
1400000US36061016600,36061016600,"Census Tract 166, New York County, New York",37227,9276
1400000US36061016700,36061016700,"Census Tract 167, New York County, New York",131733,24314
1400000US36061016800,36061016800,"Census Tract 168, New York County, New York",31944,17258
1400000US36061016900,36061016900,"Census Tract 169, New York County, New York",102030,15934
1400000US36061017000,36061017000,"Census Tract 170, New York County, New York",30213,9118
1400000US36061017100,36061017100,"Census Tract 171, New York County, New York",112488,24325
1400000US36061017200,36061017200,"Census Tract 172, New York County, New York",39295,9531
1400000US36061017300,36061017300,"Census Tract 173, New York County, New York",125108,14035
1400000US36061017401,36061017401,"Census Tract 174.01, New York County, New York",20288,5103
1400000US36061017402,36061017402,"Census Tract 174.02, New York County, New York",31705,14315
1400000US36061017500,36061017500,"Census Tract 175, New York County, New York",131770,16916
1400000US36061017700,36061017700,"Census Tract 177, New York County, New York",79926,15510
1400000US36061017800,36061017800,"Census Tract 178, New York County, New York",42105,11940
1400000US36061017900,36061017900,"Census Tract 179, New York County, New York",81474,13195
1400000US36061018000,36061018000,"Census Tract 180, New York County, New York",33090,3104
1400000US36061018100,36061018100,"Census Tract 181, New York County, New York",73194,17045
1400000US36061018200,36061018200,"Census Tract 182, New York County, New York",19333,3746
1400000US36061018300,36061018300,"Census Tract 183, New York County, New York",121344,20216
1400000US36061018400,36061018400,"Census Tract 184, New York County, New York",25231,6600
1400000US36061018500,36061018500,"Census Tract 185, New York County, New York",113018,22942
1400000US36061018600,36061018600,"Census Tract 186, New York County, New York",30340,6953
1400000US36061018700,36061018700,"Census Tract 187, New York County, New York",113821,19321
1400000US36061018800,36061018800,"Census Tract 188, New York County, New York",32690,10728
1400000US36061018900,36061018900,"Census Tract 189, New York County, New York",28327,8348
1400000US36061019000,36061019000,"Census Tract 190, New York County, New York",60509,17504
1400000US36061019100,36061019100,"Census Tract 191, New York County, New York",79833,26599
1400000US36061019200,36061019200,"Census Tract 192, New York County, New York",16278,1621
1400000US36061019300,36061019300,"Census Tract 193, New York County, New York",35732,19095
1400000US36061019400,36061019400,"Census Tract 194, New York County, New York",21735,11492
1400000US36061019500,36061019500,"Census Tract 195, New York County, New York",120917,27705
1400000US36061019600,36061019600,"Census Tract 196, New York County, New York",20694,5477
1400000US36061019701,36061019701,"Census Tract 197.01, New York County, New York",68092,17397
1400000US36061019702,36061019702,"Census Tract 197.02, New York County, New York",51740,16041
1400000US36061019800,36061019800,"Census Tract 198, New York County, New York",75945,10507
1400000US36061019900,36061019900,"Census Tract 199, New York County, New York",79183,8499
1400000US36061020000,36061020000,"Census Tract 200, New York County, New York",65956,20222
1400000US36061020101,36061020101,"Census Tract 201.01, New York County, New York",84327,13150
1400000US36061020102,36061020102,"Census Tract 201.02, New York County, New York",64375,11974
1400000US36061020300,36061020300,"Census Tract 203, New York County, New York",37833,18581
1400000US36061020500,36061020500,"Census Tract 205, New York County, New York",114265,23826
1400000US36061020600,36061020600,"Census Tract 206, New York County, New York",35795,14469
1400000US36061020701,36061020701,"Census Tract 207.01, New York County, New York",70391,13835
1400000US36061020800,36061020800,"Census Tract 208, New York County, New York",55370,26669
1400000US36061020901,36061020901,"Census Tract 209.01, New York County, New York",22212,8809
1400000US36061021000,36061021000,"Census Tract 210, New York County, New York",29932,7090
1400000US36061021100,36061021100,"Census Tract 211, New York County, New York",47019,18312
1400000US36061021200,36061021200,"Census Tract 212, New York County, New York",54007,6644
1400000US36061021303,36061021303,"Census Tract 213.03, New York County, New York",36759,10279
1400000US36061021400,36061021400,"Census Tract 214, New York County, New York",51538,4778
1400000US36061021500,36061021500,"Census Tract 215, New York County, New York",31401,10216
1400000US36061021600,36061021600,"Census Tract 216, New York County, New York",59670,11937
1400000US36061021703,36061021703,"Census Tract 217.03, New York County, New York",-,**
1400000US36061021800,36061021800,"Census Tract 218, New York County, New York",48429,6061
1400000US36061021900,36061021900,"Census Tract 219, New York County, New York",21585,5374
1400000US36061022000,36061022000,"Census Tract 220, New York County, New York",53203,13605
1400000US36061022102,36061022102,"Census Tract 221.02, New York County, New York",41635,13171
1400000US36061022200,36061022200,"Census Tract 222, New York County, New York",38276,21548
1400000US36061022301,36061022301,"Census Tract 223.01, New York County, New York",37583,5325
1400000US36061022302,36061022302,"Census Tract 223.02, New York County, New York",25309,4217
1400000US36061022400,36061022400,"Census Tract 224, New York County, New York",30255,8622
1400000US36061022500,36061022500,"Census Tract 225, New York County, New York",48382,11556
1400000US36061022600,36061022600,"Census Tract 226, New York County, New York",39552,5933
1400000US36061022700,36061022700,"Census Tract 227, New York County, New York",50994,15948
1400000US36061022800,36061022800,"Census Tract 228, New York County, New York",31490,9248
1400000US36061022900,36061022900,"Census Tract 229, New York County, New York",42776,8025
1400000US36061023000,36061023000,"Census Tract 230, New York County, New York",33926,5591
1400000US36061023100,36061023100,"Census Tract 231, New York County, New York",43538,11669
1400000US36061023200,36061023200,"Census Tract 232, New York County, New York",31769,3391
1400000US36061023300,36061023300,"Census Tract 233, New York County, New York",50428,4742
1400000US36061023400,36061023400,"Census Tract 234, New York County, New York",32378,14567
1400000US36061023501,36061023501,"Census Tract 235.01, New York County, New York",36190,7605
1400000US36061023502,36061023502,"Census Tract 235.02, New York County, New York",32440,6937
1400000US36061023600,36061023600,"Census Tract 236, New York County, New York",35246,4269
1400000US36061023700,36061023700,"Census Tract 237, New York County, New York",42054,15424
1400000US36061023801,36061023801,"Census Tract 238.01, New York County, New York",82410,12624
1400000US36061023802,36061023802,"Census Tract 238.02, New York County, New York",113750,25669
1400000US36061023900,36061023900,"Census Tract 239, New York County, New York",33217,4205
1400000US36061024000,36061024000,"Census Tract 240, New York County, New York",-,**
1400000US36061024100,36061024100,"Census Tract 241, New York County, New York",47743,15882
1400000US36061024200,36061024200,"Census Tract 242, New York County, New York",19531,5809
1400000US36061024301,36061024301,"Census Tract 243.01, New York County, New York",48438,10318
1400000US36061024302,36061024302,"Census Tract 243.02, New York County, New York",18345,4759
1400000US36061024500,36061024500,"Census Tract 245, New York County, New York",38321,5229
1400000US36061024700,36061024700,"Census Tract 247, New York County, New York",42837,15050
1400000US36061024900,36061024900,"Census Tract 249, New York County, New York",40694,12450
1400000US36061025100,36061025100,"Census Tract 251, New York County, New York",30882,8372
1400000US36061025300,36061025300,"Census Tract 253, New York County, New York",47650,10268
1400000US36061025500,36061025500,"Census Tract 255, New York County, New York",45852,20060
1400000US36061025700,36061025700,"Census Tract 257, New York County, New York",76832,4932
1400000US36061025900,36061025900,"Census Tract 259, New York County, New York",55903,10387
1400000US36061026100,36061026100,"Census Tract 261, New York County, New York",31960,5182
1400000US36061026300,36061026300,"Census Tract 263, New York County, New York",28630,3193
1400000US36061026500,36061026500,"Census Tract 265, New York County, New York",66217,8635
1400000US36061026700,36061026700,"Census Tract 267, New York County, New York",36935,4649
1400000US36061026900,36061026900,"Census Tract 269, New York County, New York",33073,4936
1400000US36061027100,36061027100,"Census Tract 271, New York County, New York",53842,9999
1400000US36061027300,36061027300,"Census Tract 273, New York County, New York",75180,10961
1400000US36061027500,36061027500,"Census Tract 275, New York County, New York",91528,14286
1400000US36061027700,36061027700,"Census Tract 277, New York County, New York",25896,6298
1400000US36061027900,36061027900,"Census Tract 279, New York County, New York",46395,4373
1400000US36061028100,36061028100,"Census Tract 281, New York County, New York",101477,12185
1400000US36061028300,36061028300,"Census Tract 283, New York County, New York",51948,8030
1400000US36061028500,36061028500,"Census Tract 285, New York County, New York",32164,9126
1400000US36061028700,36061028700,"Census Tract 287, New York County, New York",47477,12507
1400000US36061029100,36061029100,"Census Tract 291, New York County, New York",30878,6710
1400000US36061029300,36061029300,"Census Tract 293, New York County, New York",34688,7570
1400000US36061029500,36061029500,"Census Tract 295, New York County, New York",66127,10689
1400000US36061029700,36061029700,"Census Tract 297, New York County, New York",-,**
1400000US36061029900,36061029900,"Census Tract 299, New York County, New York",24625,5127
1400000US36061030300,36061030300,"Census Tract 303, New York County, New York",58190,6735
1400000US36061030700,36061030700,"Census Tract 307, New York County, New York",72212,12819
1400000US36061030900,36061030900,"Census Tract 309, New York County, New York",27675,4900
1400000US36061031100,36061031100,"Census Tract 311, New York County, New York",-,**
1400000US36061031703,36061031703,"Census Tract 317.03, New York County, New York",180742,31554
1400000US36061031704,36061031704,"Census Tract 317.04, New York County, New York",156984,42141
1400000US36061031900,36061031900,"Census Tract 319, New York County, New York",-,**
