GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US36061003602,36061003602,"Census Tract 36.02, New York County, New York",81250,28785
1400000US36061003700,36061003700,"Census Tract 37, New York County, New York",129904,35914
1400000US36061003800,36061003800,"Census Tract 38, New York County, New York",64800,15754
1400000US36061003900,36061003900,"Census Tract 39, New York County, New York",135250,60346
1400000US36061004000,36061004000,"Census Tract 40, New York County, New York",85338,10600
1400000US36061004100,36061004100,"Census Tract 41, New York County, New York",59570,19014
1400000US36061004200,36061004200,"Census Tract 42, New York County, New York",146304,21885
1400000US36061004300,36061004300,"Census Tract 43, New York County, New York",71635,12283
1400000US36061004400,36061004400,"Census Tract 44, New York County, New York",93010,10005
1400000US36061004500,36061004500,"Census Tract 45, New York County, New York",139079,50950
1400000US36061004700,36061004700,"Census Tract 47, New York County, New York",101786,22651
1400000US36061004800,36061004800,"Census Tract 48, New York County, New York",106789,14554
1400000US36061004900,36061004900,"Census Tract 49, New York County, New York",97929,10854
1400000US36061005000,36061005000,"Census Tract 50, New York County, New York",102723,20770
1400000US36061005200,36061005200,"Census Tract 52, New York County, New York",168375,33442
1400000US36061005400,36061005400,"Census Tract 54, New York County, New York",132813,28764
1400000US36061005501,36061005501,"Census Tract 55.01, New York County, New York",134417,45311
1400000US36061005502,36061005502,"Census Tract 55.02, New York County, New York",138523,54248
1400000US36061005600,36061005600,"Census Tract 56, New York County, New York",115521,53056
1400000US36061005700,36061005700,"Census Tract 57, New York County, New York",150833,24172
1400000US36061005800,36061005800,"Census Tract 58, New York County, New York",157934,48028
1400000US36061005900,36061005900,"Census Tract 59, New York County, New York",103672,20810
1400000US36061006000,36061006000,"Census Tract 60, New York County, New York",106310,2566
1400000US36061006100,36061006100,"Census Tract 61, New York County, New York",108973,16519
1400000US36061006200,36061006200,"Census Tract 62, New York County, New York",82102,36366
1400000US36061006300,36061006300,"Census Tract 63, New York County, New York",113284,19068
1400000US36061006400,36061006400,"Census Tract 64, New York County, New York",96090,17412
1400000US36061006500,36061006500,"Census Tract 65, New York County, New York",97718,17225
1400000US36061006600,36061006600,"Census Tract 66, New York County, New York",64963,21427
1400000US36061006700,36061006700,"Census Tract 67, New York County, New York",88492,14460
1400000US36061006800,36061006800,"Census Tract 68, New York County, New York",109526,18259
1400000US36061006900,36061006900,"Census Tract 69, New York County, New York",183750,35202
1400000US36061007000,36061007000,"Census Tract 70, New York County, New York",101848,14153
1400000US36061007100,36061007100,"Census Tract 71, New York County, New York",125028,9155
1400000US36061007200,36061007200,"Census Tract 72, New York County, New York",104272,9148
1400000US36061007300,36061007300,"Census Tract 73, New York County, New York",97149,27937
1400000US36061007400,36061007400,"Census Tract 74, New York County, New York",128618,33475
1400000US36061007500,36061007500,"Census Tract 75, New York County, New York",113682,27211
1400000US36061007600,36061007600,"Census Tract 76, New York County, New York",103264,25325
1400000US36061007700,36061007700,"Census Tract 77, New York County, New York",127729,17801
1400000US36061007800,36061007800,"Census Tract 78, New York County, New York",120205,12734
1400000US36061007900,36061007900,"Census Tract 79, New York County, New York",83922,22314
1400000US36061008000,36061008000,"Census Tract 80, New York County, New York",110242,24765
1400000US36061008100,36061008100,"Census Tract 81, New York County, New York",111476,13572
1400000US36061008200,36061008200,"Census Tract 82, New York County, New York",107925,27651
1400000US36061008300,36061008300,"Census Tract 83, New York County, New York",69303,17227
1400000US36061008400,36061008400,"Census Tract 84, New York County, New York",120938,42042
1400000US36061008601,36061008601,"Census Tract 86.01, New York County, New York",142299,29049
1400000US36061008602,36061008602,"Census Tract 86.02, New York County, New York",-,**
1400000US36061008603,36061008603,"Census Tract 86.03, New York County, New York",142304,23585
1400000US36061008700,36061008700,"Census Tract 87, New York County, New York",122569,31244
1400000US36061008800,36061008800,"Census Tract 88, New York County, New York",100179,10403
1400000US36061008900,36061008900,"Census Tract 89, New York County, New York",89315,27493
1400000US36061009000,36061009000,"Census Tract 90, New York County, New York",119196,17482
1400000US36061009100,36061009100,"Census Tract 91, New York County, New York",111505,17358
1400000US36061009200,36061009200,"Census Tract 92, New York County, New York",122379,38576
1400000US36061009300,36061009300,"Census Tract 93, New York County, New York",76058,16263
1400000US36061009500,36061009500,"Census Tract 95, New York County, New York",145956,30975
1400000US36061009600,36061009600,"Census Tract 96, New York County, New York",135313,38445
1400000US36061009700,36061009700,"Census Tract 97, New York County, New York",43948,14165
1400000US36061009800,36061009800,"Census Tract 98, New York County, New York",122331,15764
1400000US36061009900,36061009900,"Census Tract 99, New York County, New York",128906,14704
1400000US36061010000,36061010000,"Census Tract 100, New York County, New York",112098,27814
1400000US36061010100,36061010100,"Census Tract 101, New York County, New York",159821,16784
1400000US36061010300,36061010300,"Census Tract 103, New York County, New York",94607,13651
1400000US36061010400,36061010400,"Census Tract 104, New York County, New York",111806,28324
1400000US36061010601,36061010601,"Census Tract 106.01, New York County, New York",125488,14020
1400000US36061010602,36061010602,"Census Tract 106.02, New York County, New York",120053,17918
1400000US36061010800,36061010800,"Census Tract 108, New York County, New York",127109,23481
1400000US36061010900,36061010900,"Census Tract 109, New York County, New York",135750,118971
1400000US36061011000,36061011000,"Census Tract 110, New York County, New York",103797,22663
1400000US36061011100,36061011100,"Census Tract 111, New York County, New York",105750,14705
1400000US36061011201,36061011201,"Census Tract 112.01, New York County, New York",138250,50132
1400000US36061011202,36061011202,"Census Tract 112.02, New York County, New York",192857,82681
1400000US36061011203,36061011203,"Census Tract 112.03, New York County, New York",128083,27382
1400000US36061011300,36061011300,"Census Tract 113, New York County, New York",82361,29445
1400000US36061011401,36061011401,"Census Tract 114.01, New York County, New York",197500,37671
1400000US36061011402,36061011402,"Census Tract 114.02, New York County, New York",151131,28652
1400000US36061011500,36061011500,"Census Tract 115, New York County, New York",86741,14531
1400000US36061011600,36061011600,"Census Tract 116, New York County, New York",72152,13623
1400000US36061011700,36061011700,"Census Tract 117, New York County, New York",107125,14069
1400000US36061011800,36061011800,"Census Tract 118, New York County, New York",125588,30414
1400000US36061011900,36061011900,"Census Tract 119, New York County, New York",11671,1150
1400000US36061012000,36061012000,"Census Tract 120, New York County, New York",148833,40452
1400000US36061012100,36061012100,"Census Tract 121, New York County, New York",62301,16375
1400000US36061012200,36061012200,"Census Tract 122, New York County, New York",156218,27533
1400000US36061012400,36061012400,"Census Tract 124, New York County, New York",117225,18160
1400000US36061012500,36061012500,"Census Tract 125, New York County, New York",150682,21997
1400000US36061012600,36061012600,"Census Tract 126, New York County, New York",112614,31356
1400000US36061012700,36061012700,"Census Tract 127, New York County, New York",69578,6905
1400000US36061012800,36061012800,"Census Tract 128, New York County, New York",175259,33245
1400000US36061012900,36061012900,"Census Tract 129, New York County, New York",111290,20087
1400000US36061013000,36061013000,"Census Tract 130, New York County, New York",244375,87688
1400000US36061013100,36061013100,"Census Tract 131, New York County, New York",85195,13257
1400000US36061013200,36061013200,"Census Tract 132, New York County, New York",78647,10759
1400000US36061013300,36061013300,"Census Tract 133, New York County, New York",81974,18456
1400000US36061013400,36061013400,"Census Tract 134, New York County, New York",97801,10994
1400000US36061013500,36061013500,"Census Tract 135, New York County, New York",62290,11169
1400000US36061013600,36061013600,"Census Tract 136, New York County, New York",108587,12991
1400000US36061013700,36061013700,"Census Tract 137, New York County, New York",142982,28183
1400000US36061013800,36061013800,"Census Tract 138, New York County, New York",118358,25196
1400000US36061013900,36061013900,"Census Tract 139, New York County, New York",91952,22692
1400000US36061014000,36061014000,"Census Tract 140, New York County, New York",137700,37582
1400000US36061014200,36061014200,"Census Tract 142, New York County, New York",235455,43299
1400000US36061014300,36061014300,"Census Tract 143, New York County, New York",-,**
1400000US36061014401,36061014401,"Census Tract 144.01, New York County, New York",101750,21279
1400000US36061014402,36061014402,"Census Tract 144.02, New York County, New York",117656,22922
1400000US36061014500,36061014500,"Census Tract 145, New York County, New York",161685,29461
1400000US36061014601,36061014601,"Census Tract 146.01, New York County, New York",120257,23922
1400000US36061014602,36061014602,"Census Tract 146.02, New York County, New York",97632,19046
1400000US36061014700,36061014700,"Census Tract 147, New York County, New York",137328,40035
1400000US36061014801,36061014801,"Census Tract 148.01, New York County, New York",167667,28249
1400000US36061014802,36061014802,"Census Tract 148.02, New York County, New York",109493,34118
1400000US36061014900,36061014900,"Census Tract 149, New York County, New York",154972,31969
1400000US36061015001,36061015001,"Census Tract 150.01, New York County, New York",151625,32006
1400000US36061015002,36061015002,"Census Tract 150.02, New York County, New York",156500,39951
1400000US36061015100,36061015100,"Census Tract 151, New York County, New York",67125,20946
1400000US36061015200,36061015200,"Census Tract 152, New York County, New York",82308,23320
1400000US36061015300,36061015300,"Census Tract 153, New York County, New York",140083,38731
1400000US36061015400,36061015400,"Census Tract 154, New York County, New York",80803,14490
1400000US36061015500,36061015500,"Census Tract 155, New York County, New York",106157,21696
1400000US36061015601,36061015601,"Census Tract 156.01, New York County, New York",88620,9491
1400000US36061015602,36061015602,"Census Tract 156.02, New York County, New York",50455,10657
1400000US36061015700,36061015700,"Census Tract 157, New York County, New York",122734,34648
1400000US36061015801,36061015801,"Census Tract 158.01, New York County, New York",136750,37809
1400000US36061015802,36061015802,"Census Tract 158.02, New York County, New York",100642,17446
1400000US36061015900,36061015900,"Census Tract 159, New York County, New York",117900,17123
1400000US36061016001,36061016001,"Census Tract 160.01, New York County, New York",222222,33480
1400000US36061016002,36061016002,"Census Tract 160.02, New York County, New York",87167,27892
1400000US36061016100,36061016100,"Census Tract 161, New York County, New York",126727,14242
1400000US36061016200,36061016200,"Census Tract 162, New York County, New York",21577,5389
1400000US36061016300,36061016300,"Census Tract 163, New York County, New York",109971,14613
1400000US36061016400,36061016400,"Census Tract 164, New York County, New York",33493,9622
1400000US36061016500,36061016500,"Census Tract 165, New York County, New York",126346,25220
1400000US36061016600,36061016600,"Census Tract 166, New York County, New York",35306,6662
1400000US36061016700,36061016700,"Census Tract 167, New York County, New York",113276,18067
1400000US36061016800,36061016800,"Census Tract 168, New York County, New York",26136,7756
1400000US36061016900,36061016900,"Census Tract 169, New York County, New York",107401,32267
1400000US36061017000,36061017000,"Census Tract 170, New York County, New York",30711,7237
1400000US36061017100,36061017100,"Census Tract 171, New York County, New York",115331,31450
1400000US36061017200,36061017200,"Census Tract 172, New York County, New York",35017,5821
1400000US36061017300,36061017300,"Census Tract 173, New York County, New York",113750,14700
1400000US36061017401,36061017401,"Census Tract 174.01, New York County, New York",21435,6042
1400000US36061017402,36061017402,"Census Tract 174.02, New York County, New York",37426,15350
1400000US36061017500,36061017500,"Census Tract 175, New York County, New York",137344,30453
1400000US36061017700,36061017700,"Census Tract 177, New York County, New York",77957,19064
1400000US36061017800,36061017800,"Census Tract 178, New York County, New York",32896,9025
1400000US36061017900,36061017900,"Census Tract 179, New York County, New York",75997,12074
1400000US36061018000,36061018000,"Census Tract 180, New York County, New York",31842,4386
1400000US36061018100,36061018100,"Census Tract 181, New York County, New York",70075,24512
1400000US36061018200,36061018200,"Census Tract 182, New York County, New York",23451,5972
1400000US36061018300,36061018300,"Census Tract 183, New York County, New York",100956,33658
1400000US36061018400,36061018400,"Census Tract 184, New York County, New York",25581,3819
1400000US36061018500,36061018500,"Census Tract 185, New York County, New York",91776,20338
1400000US36061018600,36061018600,"Census Tract 186, New York County, New York",24769,11011
1400000US36061018700,36061018700,"Census Tract 187, New York County, New York",110385,14268
1400000US36061018800,36061018800,"Census Tract 188, New York County, New York",29146,7673
1400000US36061018900,36061018900,"Census Tract 189, New York County, New York",28158,6515
1400000US36061019000,36061019000,"Census Tract 190, New York County, New York",58750,11440
1400000US36061019100,36061019100,"Census Tract 191, New York County, New York",83188,20825
1400000US36061019200,36061019200,"Census Tract 192, New York County, New York",16206,1956
1400000US36061019300,36061019300,"Census Tract 193, New York County, New York",32236,11012
1400000US36061019400,36061019400,"Census Tract 194, New York County, New York",27273,11367
1400000US36061019500,36061019500,"Census Tract 195, New York County, New York",117045,25802
1400000US36061019600,36061019600,"Census Tract 196, New York County, New York",19045,5094
1400000US36061019701,36061019701,"Census Tract 197.01, New York County, New York",72000,21439
1400000US36061019702,36061019702,"Census Tract 197.02, New York County, New York",63135,21333
1400000US36061019800,36061019800,"Census Tract 198, New York County, New York",70481,17336
1400000US36061019900,36061019900,"Census Tract 199, New York County, New York",76902,8994
1400000US36061020000,36061020000,"Census Tract 200, New York County, New York",66000,16866
1400000US36061020101,36061020101,"Census Tract 201.01, New York County, New York",82353,14454
1400000US36061020102,36061020102,"Census Tract 201.02, New York County, New York",54563,6386
1400000US36061020300,36061020300,"Census Tract 203, New York County, New York",36667,16046
1400000US36061020500,36061020500,"Census Tract 205, New York County, New York",111875,30984
1400000US36061020600,36061020600,"Census Tract 206, New York County, New York",39468,8268
1400000US36061020701,36061020701,"Census Tract 207.01, New York County, New York",60798,11831
1400000US36061020800,36061020800,"Census Tract 208, New York County, New York",42220,8831
1400000US36061020901,36061020901,"Census Tract 209.01, New York County, New York",32848,10865
1400000US36061021000,36061021000,"Census Tract 210, New York County, New York",29811,4644
1400000US36061021100,36061021100,"Census Tract 211, New York County, New York",53389,15849
1400000US36061021200,36061021200,"Census Tract 212, New York County, New York",52263,5507
1400000US36061021303,36061021303,"Census Tract 213.03, New York County, New York",37628,7577
1400000US36061021400,36061021400,"Census Tract 214, New York County, New York",44405,6150
1400000US36061021500,36061021500,"Census Tract 215, New York County, New York",33477,7115
1400000US36061021600,36061021600,"Census Tract 216, New York County, New York",46250,6779
1400000US36061021703,36061021703,"Census Tract 217.03, New York County, New York",-,**
1400000US36061021800,36061021800,"Census Tract 218, New York County, New York",47155,9711
1400000US36061021900,36061021900,"Census Tract 219, New York County, New York",19025,5379
1400000US36061022000,36061022000,"Census Tract 220, New York County, New York",47808,10415
1400000US36061022102,36061022102,"Census Tract 221.02, New York County, New York",42284,14016
1400000US36061022200,36061022200,"Census Tract 222, New York County, New York",32361,14495
1400000US36061022301,36061022301,"Census Tract 223.01, New York County, New York",37500,4507
1400000US36061022302,36061022302,"Census Tract 223.02, New York County, New York",24241,5099
1400000US36061022400,36061022400,"Census Tract 224, New York County, New York",25000,7981
1400000US36061022500,36061022500,"Census Tract 225, New York County, New York",48157,12687
1400000US36061022600,36061022600,"Census Tract 226, New York County, New York",36627,10037
1400000US36061022700,36061022700,"Census Tract 227, New York County, New York",47597,6894
1400000US36061022800,36061022800,"Census Tract 228, New York County, New York",33910,14353
1400000US36061022900,36061022900,"Census Tract 229, New York County, New York",34898,9962
1400000US36061023000,36061023000,"Census Tract 230, New York County, New York",35569,6368
1400000US36061023100,36061023100,"Census Tract 231, New York County, New York",45262,10533
1400000US36061023200,36061023200,"Census Tract 232, New York County, New York",28800,3316
1400000US36061023300,36061023300,"Census Tract 233, New York County, New York",41552,8931
1400000US36061023400,36061023400,"Census Tract 234, New York County, New York",38854,13711
1400000US36061023501,36061023501,"Census Tract 235.01, New York County, New York",34846,7530
1400000US36061023502,36061023502,"Census Tract 235.02, New York County, New York",29293,5717
1400000US36061023600,36061023600,"Census Tract 236, New York County, New York",36540,3055
1400000US36061023700,36061023700,"Census Tract 237, New York County, New York",37232,8333
1400000US36061023801,36061023801,"Census Tract 238.01, New York County, New York",86712,13592
1400000US36061023802,36061023802,"Census Tract 238.02, New York County, New York",114545,18462
1400000US36061023900,36061023900,"Census Tract 239, New York County, New York",41036,12263
1400000US36061024000,36061024000,"Census Tract 240, New York County, New York",-,**
1400000US36061024100,36061024100,"Census Tract 241, New York County, New York",47957,13999
1400000US36061024200,36061024200,"Census Tract 242, New York County, New York",18275,3301
1400000US36061024301,36061024301,"Census Tract 243.01, New York County, New York",38067,7134
1400000US36061024302,36061024302,"Census Tract 243.02, New York County, New York",20371,3508
1400000US36061024500,36061024500,"Census Tract 245, New York County, New York",35394,3870
1400000US36061024700,36061024700,"Census Tract 247, New York County, New York",40559,9763
1400000US36061024900,36061024900,"Census Tract 249, New York County, New York",37679,10059
1400000US36061025100,36061025100,"Census Tract 251, New York County, New York",28688,4166
1400000US36061025300,36061025300,"Census Tract 253, New York County, New York",36780,8286
1400000US36061025500,36061025500,"Census Tract 255, New York County, New York",50228,17007
1400000US36061025700,36061025700,"Census Tract 257, New York County, New York",76686,8162
1400000US36061025900,36061025900,"Census Tract 259, New York County, New York",54913,6916
1400000US36061026100,36061026100,"Census Tract 261, New York County, New York",29702,5024
1400000US36061026300,36061026300,"Census Tract 263, New York County, New York",29308,2974
1400000US36061026500,36061026500,"Census Tract 265, New York County, New York",61695,9957
1400000US36061026700,36061026700,"Census Tract 267, New York County, New York",39033,4379
1400000US36061026900,36061026900,"Census Tract 269, New York County, New York",32585,4637
1400000US36061027100,36061027100,"Census Tract 271, New York County, New York",49750,6131
1400000US36061027300,36061027300,"Census Tract 273, New York County, New York",74621,5523
1400000US36061027500,36061027500,"Census Tract 275, New York County, New York",91552,17393
1400000US36061027700,36061027700,"Census Tract 277, New York County, New York",28449,6210
1400000US36061027900,36061027900,"Census Tract 279, New York County, New York",48242,6962
1400000US36061028100,36061028100,"Census Tract 281, New York County, New York",107727,18480
1400000US36061028300,36061028300,"Census Tract 283, New York County, New York",49612,6262
1400000US36061028500,36061028500,"Census Tract 285, New York County, New York",36500,8828
1400000US36061028700,36061028700,"Census Tract 287, New York County, New York",46891,5422
1400000US36061029100,36061029100,"Census Tract 291, New York County, New York",28743,5050
1400000US36061029300,36061029300,"Census Tract 293, New York County, New York",32509,5096
1400000US36061029500,36061029500,"Census Tract 295, New York County, New York",65160,3590
1400000US36061029700,36061029700,"Census Tract 297, New York County, New York",-,**
1400000US36061029900,36061029900,"Census Tract 299, New York County, New York",23661,5569
1400000US36061030300,36061030300,"Census Tract 303, New York County, New York",54718,7621
1400000US36061030700,36061030700,"Census Tract 307, New York County, New York",71250,13463
1400000US36061030900,36061030900,"Census Tract 309, New York County, New York",27513,5524
1400000US36061031100,36061031100,"Census Tract 311, New York County, New York",-,**
1400000US36061031703,36061031703,"Census Tract 317.03, New York County, New York",182401,38378
1400000US36061031704,36061031704,"Census Tract 317.04, New York County, New York",152692,29447
1400000US36061031900,36061031900,"Census Tract 319, New York County, New York",-,**
